"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_name"	"gene_chr"	"gene_start"	"gene_end"	"gene_strand"	"gene_length"	"gene_biotype"	"gene_description"
"ENSG00000138411"	249.742708947412	2.57094772753782	0.153396841269244	16.7601086584649	4.77750276890566e-63	1.31951710227728e-61	"HECW2"	"2"	196189099	196593692	"-"	23683	"protein_coding"	"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]"
"ENSG00000161888"	483.745855868058	-2.09091206576597	0.124800240525581	-16.7540708011487	5.28806655381297e-63	1.45791426279317e-61	"SPC24"	"19"	11131520	11155808	"-"	2839	"protein_coding"	"SPC24, NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:26913]"
"ENSG00000271503"	169.48575018997	4.12925914801938	0.246476497155724	16.7531557599608	5.37004973228502e-63	1.47786842721776e-61	"CCL5"	"17"	35871491	35880793	"-"	1512	"protein_coding"	"C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]"
"ENSG00000196998"	1504.64554218246	1.14423863816873	0.0684285666793153	16.7216514051961	9.11578329015214e-63	2.49977201667915e-61	"WDR45"	"X"	49071470	49101170	"-"	5452	"protein_coding"	"WD repeat domain 45 [Source:HGNC Symbol;Acc:HGNC:28912]"
"ENSG00000082438"	190.266462858318	3.10209667688177	0.185951323040025	16.6823049503878	1.76283811787063e-62	4.81696298495945e-61	"COBLL1"	"2"	164653624	164843679	"-"	17178	"protein_coding"	"cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]"
"ENSG00000124795"	9435.02212499927	-1.01190067567156	0.0606927743717262	-16.6725065075119	2.07699276571384e-62	5.66532920350029e-61	"DEK"	"6"	18223868	18264823	"-"	4361	"protein_coding"	"DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]"
"ENSG00000112576"	2578.06140600849	-1.00651955447079	0.060377538999271	-16.6704302817468	2.15040984871951e-62	5.85520444472582e-61	"CCND3"	"6"	41934933	42050357	"-"	5802	"protein_coding"	"cyclin D3 [Source:HGNC Symbol;Acc:HGNC:1585]"
"ENSG00000140451"	353.3178826066	-2.38272144468338	0.143011153412544	-16.6610882286219	2.51408129786247e-62	6.83332626966718e-61	"PIF1"	"15"	64815632	64825668	"-"	4656	"protein_coding"	"PIF1 5'-to-3' DNA helicase [Source:HGNC Symbol;Acc:HGNC:26220]"
"ENSG00000085840"	250.941950281426	-2.45797538381511	0.147533581925098	-16.6604467385806	2.54119233623544e-62	6.89483296307689e-61	"ORC1"	"1"	52372829	52404459	"-"	3157	"protein_coding"	"origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]"
"ENSG00000187605"	947.608547683165	1.26974528518519	0.0762809499218208	16.6456407069725	3.2546400170607e-62	8.79953989849945e-61	"TET3"	"2"	73986404	74108176	"+"	12271	"protein_coding"	"tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313]"
"ENSG00000059378"	1842.78866877709	1.01688936428814	0.0611469573637882	16.6302528879442	4.20814397104929e-62	1.13575590966004e-60	"PARP12"	"7"	140023744	140063721	"-"	6285	"protein_coding"	"poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]"
"ENSG00000102572"	2002.767287516	1.02150426916932	0.0614360918086303	16.6271036958412	4.43521737629811e-62	1.19494543112032e-60	"STK24"	"13"	98445185	98577940	"-"	12077	"protein_coding"	"serine/threonine kinase 24 [Source:HGNC Symbol;Acc:HGNC:11403]"
"ENSG00000007968"	170.339270291469	-3.67523981091859	0.221085185752556	-16.6236367145468	4.69934684140956e-62	1.2638942623819e-60	"E2F2"	"1"	23506430	23531220	"-"	5457	"protein_coding"	"E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]"
"ENSG00000164171"	2529.0715198924	1.14999396157116	0.0692362251652259	16.6097149119093	5.92742253367606e-62	1.59140433260162e-60	"ITGA2"	"5"	52989326	53094779	"+"	7910	"protein_coding"	"integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]"
"ENSG00000227507"	217.773263985107	2.79326171839778	0.168438665905341	16.5832571956342	9.20988528319011e-62	2.46837761666545e-60	"LTB"	"6"	31580525	31582522	"-"	1535	"protein_coding"	"lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]"
"ENSG00000107771"	1893.37091610583	1.28284754502414	0.0773716155026	16.580338108373	9.66833287303512e-62	2.58674144206561e-60	"CCSER2"	"10"	84328558	84518521	"+"	8452	"protein_coding"	"coiled-coil serine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:29197]"
"ENSG00000106546"	1740.82801169342	1.07016677217329	0.0646878887857975	16.5435414922407	1.78229166302098e-61	4.76020398331853e-60	"AHR"	"7"	16916359	17346152	"+"	8081	"protein_coding"	"aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]"
"ENSG00000172292"	167.889065360357	-5.34487535968486	0.32325026650473	-16.5347902647642	2.0609423135001e-61	5.49489368299577e-60	"CERS6"	"2"	168455862	168775137	"+"	7241	"protein_coding"	"ceramide synthase 6 [Source:HGNC Symbol;Acc:HGNC:23826]"
"ENSG00000117399"	2538.70526838448	-1.14842468945341	0.0695696917432122	-16.5075431653822	3.23799573623374e-61	8.61822256162974e-60	"CDC20"	"1"	43358955	43363203	"+"	2038	"protein_coding"	"cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]"
"ENSG00000149582"	369.49503738164	-1.90972345637109	0.115718126949449	-16.5032351172201	3.47752097516922e-61	9.23975521278121e-60	"TMEM25"	"11"	118531041	118547280	"+"	5529	"protein_coding"	"transmembrane protein 25 [Source:HGNC Symbol;Acc:HGNC:25890]"
"ENSG00000137460"	290.641149695891	-2.30171922678711	0.139545327023538	-16.4944199557386	4.02405435460739e-61	1.06734572743586e-59	"FHDC1"	"4"	152936352	152979696	"+"	6593	"protein_coding"	"FH2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29363]"
"ENSG00000182195"	175.82627390244	3.4077640987233	0.206754942487286	16.4821409235857	4.9307415780745e-61	1.30334241300856e-59	"LDOC1"	"X"	141175745	141177125	"-"	1381	"protein_coding"	"LDOC1, regulator of NFKB signaling [Source:HGNC Symbol;Acc:HGNC:6548]"
"ENSG00000088826"	787.811800863923	1.69785742351168	0.103030181297427	16.4792238752866	5.17448627088871e-61	1.36542533089798e-59	"SMOX"	"20"	4120980	4187747	"+"	2946	"protein_coding"	"spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862]"
"ENSG00000166401"	379.920128921105	2.02814544373713	0.123080520015954	16.4782001528288	5.26284294745879e-61	1.38636260109086e-59	"SERPINB8"	"18"	63969925	64019779	"+"	5868	"protein_coding"	"serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]"
"ENSG00000186871"	637.222617538224	-1.68962921058404	0.102573687420339	-16.4723454238325	5.7978224971117e-61	1.52467865462507e-59	"ERCC6L"	"X"	72204657	72239047	"-"	4364	"protein_coding"	"ERCC excision repair 6 like, spindle assembly checkpoint helicase [Source:HGNC Symbol;Acc:HGNC:20794]"
"ENSG00000171241"	1384.28193109473	-1.21590435253767	0.0738410672807191	-16.4665056629694	6.38538596659934e-61	1.67347151124641e-59	"SHCBP1"	"16"	46580554	46621626	"-"	4459	"protein_coding"	"SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]"
"ENSG00000068489"	1679.93515915446	-1.18989443685786	0.0723163458134124	-16.4540177393362	7.84847777613281e-61	2.05341806306169e-59	"PRR11"	"17"	59155499	59204705	"+"	4080	"protein_coding"	"proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]"
"ENSG00000134851"	2127.67189959472	-1.06138176552703	0.0645119089522513	-16.4524935436745	8.04853064201786e-61	2.10218328347713e-59	"TMEM165"	"4"	55395957	55453397	"+"	7045	"protein_coding"	"transmembrane protein 165 [Source:HGNC Symbol;Acc:HGNC:30760]"
"ENSG00000123485"	1440.86948140203	-1.16287749781193	0.0706843767708898	-16.4516906130641	8.15595132093852e-61	2.12662974781895e-59	"HJURP"	"2"	233833416	233854566	"-"	3821	"protein_coding"	"Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]"
"ENSG00000171345"	1679.90811851098	-1.32486800651867	0.0805833300064127	-16.4409687017555	9.73503439318925e-61	2.53160375625015e-59	"KRT19"	"17"	41523617	41528308	"-"	2336	"protein_coding"	"keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]"
"ENSG00000120306"	657.966238977838	1.59066396620193	0.0967732912384598	16.4370142406582	1.03913874114231e-60	2.69580276454187e-59	"CYSTM1"	"5"	140174642	140282052	"+"	2371	"protein_coding"	"cysteine rich transmembrane module containing 1 [Source:HGNC Symbol;Acc:HGNC:30239]"
"ENSG00000162063"	628.60642094459	-1.58402472143289	0.0964242434107064	-16.427660362197	1.21247462808823e-60	3.14018681456386e-59	"CCNF"	"16"	2429394	2458854	"+"	6309	"protein_coding"	"cyclin F [Source:HGNC Symbol;Acc:HGNC:1591]"
"ENSG00000188486"	3479.18527502853	-1.24866710218597	0.0760185679942316	-16.4258172066688	1.24988536695329e-60	3.23163638406881e-59	"H2AFX"	"11"	119093854	119095467	"-"	1614	"protein_coding"	"H2A histone family member X [Source:HGNC Symbol;Acc:HGNC:4739]"
"ENSG00000232956"	935.27013050234	1.31186770116044	0.0799239702028964	16.4139456264511	1.51998355244083e-60	3.92339378703854e-59	"SNHG15"	"7"	44983023	44986961	"-"	3647	"lincRNA"	"small nucleolar RNA host gene 15 [Source:HGNC Symbol;Acc:HGNC:27797]"
"ENSG00000156273"	1436.72137284275	1.20711521829043	0.073575333666217	16.406520475553	1.71771881780275e-60	4.42636286316207e-59	"BACH1"	"21"	29194071	29630751	"+"	7717	"protein_coding"	"BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]"
"ENSG00000138162"	829.249346904441	1.50206656595585	0.0916608480267467	16.3872209159308	2.35989695585498e-60	6.07101250315603e-59	"TACC2"	"10"	121989174	122254545	"+"	18844	"protein_coding"	"transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]"
"ENSG00000170348"	4068.28792697817	-1.01471235717174	0.0619373109217113	-16.3828933169917	2.53397216651393e-60	6.50795122030891e-59	"TMED10"	"14"	75131470	75176631	"-"	4974	"protein_coding"	"transmembrane p24 trafficking protein 10 [Source:HGNC Symbol;Acc:HGNC:16998]"
"ENSG00000005379"	389.985508339259	-2.26324390074391	0.138335961780036	-16.3604884197981	3.66179197123783e-60	9.3888346142538e-59	"TSPOAP1"	"17"	58301228	58328760	"-"	11354	"protein_coding"	"TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]"
"ENSG00000130066"	1035.63169302092	1.29403051401519	0.079123904391932	16.3544825544167	4.04126580762945e-60	1.03445645897789e-58	"SAT1"	"X"	23783173	23786226	"+"	2498	"protein_coding"	"spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]"
"ENSG00000141736"	1451.09231385022	-1.24286189280704	0.0759995215628472	-16.3535489072686	4.10367745687046e-60	1.04868727568929e-58	"ERBB2"	"17"	39687914	39730426	"+"	10321	"protein_coding"	"erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]"
"ENSG00000058091"	213.364751499441	-2.86570919178133	0.175391740269505	-16.3389061957987	5.21806064332345e-60	1.33125447656531e-58	"CDK14"	"7"	90466424	91210590	"+"	6841	"protein_coding"	"cyclin dependent kinase 14 [Source:HGNC Symbol;Acc:HGNC:8883]"
"ENSG00000111676"	2018.34857636098	-1.01782909111267	0.0623459462695104	-16.3255055382876	6.50000256214195e-60	1.65556356648993e-58	"ATN1"	"12"	6924463	6942321	"+"	4762	"protein_coding"	"atrophin 1 [Source:HGNC Symbol;Acc:HGNC:3033]"
"ENSG00000168014"	1191.54828904321	-1.27267060543887	0.0779621089643444	-16.3242198337774	6.63839155101951e-60	1.68801678712205e-58	"C2CD3"	"11"	74012714	74171210	"-"	12571	"protein_coding"	"C2 calcium dependent domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24564]"
"ENSG00000214357"	162.610967223673	-3.36905837745509	0.2064079965665	-16.3223248783855	6.84772722012522e-60	1.73837352400011e-58	"NEURL1B"	"5"	172641266	172691540	"+"	6424	"protein_coding"	"neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422]"
"ENSG00000079616"	1064.6655098462	-1.21821465471464	0.0746496428025068	-16.3190955640277	7.21973259773595e-60	1.82979186628616e-58	"KIF22"	"16"	29790719	29805385	"+"	4312	"protein_coding"	"kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]"
"ENSG00000042493"	4558.70415083025	1.12038559119223	0.0687000369141795	16.3083695659702	8.60593095852919e-60	2.17752700437521e-58	"CAPG"	"2"	85394748	85418432	"-"	2607	"protein_coding"	"capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]"
"ENSG00000117899"	1435.70058193275	-1.13619128717838	0.0698053049786793	-16.2765750758544	1.44746596773199e-59	3.65645590272396e-58	"MESD"	"15"	80946289	80989878	"-"	7510	"protein_coding"	"mesoderm development LRP chaperone [Source:HGNC Symbol;Acc:HGNC:13520]"
"ENSG00000090889"	1686.64325485404	-1.11874185007999	0.0688142672875725	-16.2574113505388	1.97925387476818e-59	4.99161337859569e-58	"KIF4A"	"X"	70290090	70420832	"+"	4533	"protein_coding"	"kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]"
"ENSG00000196422"	1254.80067182264	1.33956859763204	0.0824740886037873	16.2422964631649	2.53262900202388e-59	6.36633407959728e-58	"PPP1R26"	"9"	135479079	135488893	"+"	5276	"protein_coding"	"protein phosphatase 1 regulatory subunit 26 [Source:HGNC Symbol;Acc:HGNC:29089]"
"ENSG00000122862"	927.037456722229	-1.31350748545072	0.0808989822918828	-16.2363907213517	2.78855691296031e-59	6.99823157405896e-58	"SRGN"	"10"	69088106	69104811	"+"	1220	"protein_coding"	"serglycin [Source:HGNC Symbol;Acc:HGNC:9361]"
"ENSG00000059758"	1184.63085384565	1.28107667072725	0.0789304269870464	16.2304540799899	3.07178619225007e-59	7.69647537159204e-58	"CDK17"	"12"	96278261	96400560	"-"	6547	"protein_coding"	"cyclin dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]"
"ENSG00000100350"	1454.28659606097	-1.11413042770975	0.0686666670634996	-16.2252003097726	3.34624167008351e-59	8.37050111423818e-58	"FOXRED2"	"22"	36487190	36507101	"-"	5577	"protein_coding"	"FAD dependent oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26264]"
"ENSG00000177106"	3547.21158575129	-1.11301959652807	0.0686712040957872	-16.2079522440812	4.43087936797259e-59	1.10656896423523e-57	"EPS8L2"	"11"	694438	727727	"+"	5693	"protein_coding"	"EPS8 like 2 [Source:HGNC Symbol;Acc:HGNC:21296]"
"ENSG00000078081"	224.794963265787	2.5969065932709	0.160410478329735	16.1891331558327	6.01702503837478e-59	1.50025791232346e-57	"LAMP3"	"3"	183122213	183163839	"-"	3816	"protein_coding"	"lysosomal associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582]"
"ENSG00000169826"	1363.72177902719	1.25848590258794	0.0777571260174621	16.1848304720691	6.45273609356877e-59	1.60629275183595e-57	"CSGALNACT2"	"10"	43138486	43185308	"+"	3730	"protein_coding"	"chondroitin sulfate N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:24292]"
"ENSG00000184232"	1523.44064713883	1.23075681701243	0.0761615773572879	16.159812594725	9.6855660889064e-59	2.40715264477764e-57	"OAF"	"11"	120210767	120230332	"+"	3176	"protein_coding"	"out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]"
"ENSG00000196535"	2099.75975561697	-1.02399780714791	0.0634407007570518	-16.1410229541654	1.31346260239193e-58	3.25383392515257e-57	"MYO18A"	"17"	29071124	29180412	"-"	15047	"protein_coding"	"myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]"
"ENSG00000139921"	2177.0298942559	-1.00210866977398	0.0621050347632709	-16.1357074123503	1.43157881820977e-58	3.54074092272333e-57	"TMX1"	"14"	51240162	51257546	"+"	4499	"protein_coding"	"thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]"
"ENSG00000231924"	146.319160951299	-3.74214560957976	0.232782624704278	-16.0757084612037	3.77651123232065e-58	9.28080651725574e-57	"PSG1"	"19"	42866464	42879822	"-"	4961	"protein_coding"	"pregnancy specific beta-1-glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:9514]"
"ENSG00000138346"	476.929195875691	-1.71558435009991	0.106840878475066	-16.0573777994561	5.07559238782322e-58	1.24534151984486e-56	"DNA2"	"10"	68414064	68472121	"-"	4867	"protein_coding"	"DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]"
"ENSG00000124702"	2481.2023746723	-1.12269234792041	0.0699856063089356	-16.0417606866838	6.52771409576978e-58	1.59653980364582e-56	"KLHDC3"	"6"	43014103	43021298	"+"	2019	"protein_coding"	"kelch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20704]"
"ENSG00000173218"	1399.03276554219	-1.07084346251663	0.0668660517348667	-16.0147553913109	1.00802357478778e-57	2.44596761428e-56	"VANGL1"	"1"	115641953	115698224	"+"	9062	"protein_coding"	"VANGL planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:15512]"
"ENSG00000178691"	1644.73948278356	-1.12168867628889	0.0700409034898861	-16.0147659495977	1.0078524846885e-57	2.44596761428e-56	"SUZ12"	"17"	31937018	32001045	"+"	6547	"protein_coding"	"SUZ12, polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]"
"ENSG00000131981"	2150.1979197136	1.00619912735301	0.062918606017043	15.9920759700312	1.4511350856921e-57	3.50459374541401e-56	"LGALS3"	"14"	55124110	55145413	"+"	2397	"protein_coding"	"galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]"
"ENSG00000092853"	828.710264254896	-1.33711022712609	0.0837812035214238	-15.959549050691	2.44491508709178e-57	5.88616176835993e-56	"CLSPN"	"1"	35720218	35769967	"-"	5411	"protein_coding"	"claspin [Source:HGNC Symbol;Acc:HGNC:19715]"
"ENSG00000105011"	1248.86249933408	-1.15828816993095	0.0725819078693066	-15.9583593754052	2.49196196571609e-57	5.99005357509005e-56	"ASF1B"	"19"	14119509	14136956	"-"	2304	"protein_coding"	"anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996]"
"ENSG00000168890"	284.566461113894	2.23095747043803	0.139832471229667	15.9545022040968	2.65078784054589e-57	6.36189081731014e-56	"TMEM150A"	"2"	85598548	85603196	"-"	3094	"protein_coding"	"transmembrane protein 150A [Source:HGNC Symbol;Acc:HGNC:24677]"
"ENSG00000127418"	1260.92282893796	-1.39076579428636	0.0872040042835598	-15.9484166548594	2.92211844686391e-57	7.00216046519539e-56	"FGFRL1"	"4"	1009936	1026897	"+"	4145	"protein_coding"	"fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693]"
"ENSG00000144746"	1401.07822247893	-1.05549063841794	0.0663358637183278	-15.9113122111398	5.28931548579471e-57	1.26156324703048e-55	"ARL6IP5"	"3"	69084944	69106066	"+"	2522	"protein_coding"	"ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]"
"ENSG00000174684"	424.097533222501	-1.78496524957203	0.112237745764459	-15.9034310375223	5.998738506783e-57	1.42855407412306e-55	"B4GAT1"	"11"	66345372	66347692	"-"	2072	"protein_coding"	"beta-1,4-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15685]"
"ENSG00000133398"	1428.29097048193	1.08369138075078	0.0682968459582239	15.8673708213943	1.06614301211511e-56	2.52720248048981e-55	"MED10"	"5"	6371881	6378594	"-"	1880	"protein_coding"	"mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760]"
"ENSG00000125952"	1433.3672903492	1.06161581643464	0.066914355404054	15.8652924327553	1.10202990884536e-56	2.60424395048802e-55	"MAX"	"14"	65006174	65102695	"-"	4430	"protein_coding"	"MYC associated factor X [Source:HGNC Symbol;Acc:HGNC:6913]"
"ENSG00000164649"	1232.43284207342	-1.10943369576629	0.0699507516702619	-15.8602112096808	1.19491357282961e-56	2.81940957122864e-55	"CDCA7L"	"7"	21900900	21946084	"-"	4074	"protein_coding"	"cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]"
"ENSG00000008838"	1320.95595975732	-1.07935496726684	0.0680735427374308	-15.8557190336056	1.28350125176635e-56	3.02379529206334e-55	"MED24"	"17"	40019097	40061215	"-"	6962	"protein_coding"	"mediator complex subunit 24 [Source:HGNC Symbol;Acc:HGNC:22963]"
"ENSG00000140937"	930.639080128631	1.43187366806243	0.0903303032122763	15.8515317356737	1.37195620837806e-56	3.22724377823977e-55	"CDH11"	"16"	64943753	65126112	"-"	13381	"protein_coding"	"cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]"
"ENSG00000180573"	255.76446901335	2.29860929075383	0.145231064218892	15.8272564008026	2.01831865879276e-56	4.73320339129083e-55	"HIST1H2AC"	"6"	26124145	26139116	"+"	1668	"protein_coding"	"histone cluster 1 H2A family member c [Source:HGNC Symbol;Acc:HGNC:4733]"
"ENSG00000120437"	847.083450688166	-1.26848124337985	0.0801752001793172	-15.8213667136821	2.21628936218629e-56	5.18955792205081e-55	"ACAT2"	"6"	159760328	159779055	"+"	4299	"protein_coding"	"acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94]"
"ENSG00000057704"	578.19211941759	1.63347656853302	0.103454184263354	15.7893716930272	3.68229380812247e-56	8.59611653173841e-55	"TMCC3"	"12"	94567124	94650562	"-"	6515	"protein_coding"	"transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]"
"ENSG00000138180"	2728.97183560451	-1.10114619142176	0.0698236629523654	-15.770387070254	4.97439894779604e-56	1.1559841905271e-54	"CEP55"	"10"	93496632	93529092	"+"	3271	"protein_coding"	"centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]"
"ENSG00000196754"	667.668524764603	-1.67968139504055	0.106542682283415	-15.7653379757459	5.38833087122752e-56	1.24840485124946e-54	"S100A2"	"1"	153561108	153567890	"-"	1567	"protein_coding"	"S100 calcium binding protein A2 [Source:HGNC Symbol;Acc:HGNC:10492]"
"ENSG00000070018"	1060.65614928551	-1.17567478779614	0.0746171726276491	-15.75608866424	6.23758843293951e-56	1.44299339026077e-54	"LRP6"	"12"	12116025	12267012	"-"	10337	"protein_coding"	"LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]"
"ENSG00000141452"	891.881829781272	1.33357901175892	0.0846463558478232	15.7547126323598	6.37484782027711e-56	1.47253241542257e-54	"RMC1"	"18"	23503470	23531807	"+"	3090	"protein_coding"	"regulator of MON1-CCZ1 [Source:HGNC Symbol;Acc:HGNC:24326]"
"ENSG00000165626"	1164.01124101553	1.30187261763817	0.0827879040535951	15.7253965119756	1.01314589533407e-55	2.33676708453063e-54	"BEND7"	"10"	13438484	13528974	"-"	10018	"protein_coding"	"BEN domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23514]"
"ENSG00000162894"	342.158380706547	1.98323962149966	0.126142386121161	15.7222301122062	1.06507785080766e-55	2.45286791269835e-54	"FCMR"	"1"	206904386	206923247	"-"	2348	"protein_coding"	"Fc fragment of IgM receptor [Source:HGNC Symbol;Acc:HGNC:14315]"
"ENSG00000119471"	1489.48853863883	-1.07497515496773	0.0683945446224065	-15.7172645991353	1.151905903428e-55	2.64886702815193e-54	"HSDL2"	"9"	112379937	112472410	"+"	3455	"protein_coding"	"hydroxysteroid dehydrogenase like 2 [Source:HGNC Symbol;Acc:HGNC:18572]"
"ENSG00000091164"	1008.87674262474	1.22748221667342	0.0781137417041279	15.714036863357	1.21209176576398e-55	2.77895972049375e-54	"TXNL1"	"18"	56597208	56651600	"-"	11298	"protein_coding"	"thioredoxin like 1 [Source:HGNC Symbol;Acc:HGNC:12436]"
"ENSG00000124357"	1092.65167064831	1.24976339115998	0.0796733853837067	15.6860836920776	1.88321488535401e-55	4.31121693397114e-54	"NAGK"	"2"	71064344	71079805	"+"	8894	"protein_coding"	"N-acetylglucosamine kinase [Source:HGNC Symbol;Acc:HGNC:17174]"
"ENSG00000147155"	1014.37049365969	-1.18152874605496	0.0753497399547743	-15.6805948735076	2.05322258961942e-55	4.68646532918473e-54	"EBP"	"X"	48521158	48528716	"+"	2409	"protein_coding"	"EBP, cholestenol delta-isomerase [Source:HGNC Symbol;Acc:HGNC:3133]"
"ENSG00000155304"	1293.97838995173	1.25200950994184	0.0798931265953303	15.6710541106176	2.38589341517212e-55	5.43771619244562e-54	"HSPA13"	"21"	14371115	14383484	"-"	4194	"protein_coding"	"heat shock protein family A (Hsp70) member 13 [Source:HGNC Symbol;Acc:HGNC:11375]"
"ENSG00000176406"	203.221848140756	-2.84975718431226	0.181919185461723	-15.6649623132348	2.62585270430664e-55	5.9757571010434e-54	"RIMS2"	"8"	103500748	104256094	"+"	13619	"protein_coding"	"regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283]"
"ENSG00000101003"	746.541711886605	-1.30603696716365	0.0835723747920554	-15.6276158289545	4.72140951915056e-55	1.06814947121488e-53	"GINS1"	"20"	25407727	25452628	"+"	4068	"protein_coding"	"GINS complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28980]"
"ENSG00000101846"	1316.73235095468	-1.20445177286817	0.0771366549811308	-15.6145191046048	5.79806280765547e-55	1.30980026773821e-53	"STS"	"X"	7219456	7354810	"+"	6521	"protein_coding"	"steroid sulfatase [Source:HGNC Symbol;Acc:HGNC:11425]"
"ENSG00000232774"	742.065439568167	-1.42057262953201	0.0913475597547463	-15.5512925944166	1.55926757526854e-54	3.51726867711601e-53	"FLJ22447"	"14"	61570540	61658696	"+"	2653	"lincRNA"	"uncharacterized LOC400221 [Source:NCBI gene;Acc:400221]"
"ENSG00000144036"	954.64897218507	1.39261073925845	0.0896428733778639	15.5350970666491	2.00768028381215e-54	4.51551951552137e-53	"EXOC6B"	"2"	72175984	72826041	"-"	10197	"protein_coding"	"exocyst complex component 6B [Source:HGNC Symbol;Acc:HGNC:17085]"
"ENSG00000171793"	1479.24393805903	-1.01889626600549	0.0656500240473154	-15.5201202252591	2.53575440857611e-54	5.69489720022407e-53	"CTPS1"	"1"	40979335	41012565	"+"	11517	"protein_coding"	"CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]"
"ENSG00000134758"	930.59738350179	1.19519153312796	0.0770157133553423	15.5188010479559	2.58842199048371e-54	5.80470610810516e-53	"RNF138"	"18"	32091855	32131561	"+"	3795	"protein_coding"	"ring finger protein 138 [Source:HGNC Symbol;Acc:HGNC:17765]"
"ENSG00000056998"	189.052455207695	-2.7259726328396	0.175680316352113	-15.5166650962535	2.67601854932689e-54	5.99241184320886e-53	"GYG2"	"X"	2828788	2882820	"+"	3655	"protein_coding"	"glycogenin 2 [Source:HGNC Symbol;Acc:HGNC:4700]"
